plate,status,entry_time,exit_time,duration_minutes,fee,payment_method,entry_camera,exit_camera,user_name,session_uuid
۷۱ب۷۱۸-۱۷,waived,2026-07-29T08:54:01.332575+00:00,2026-07-29T19:06:06.203728+00:00,612,0,waived,entry,,,0e503d17-9780-43ab-92c7-61f540e881ff
۷۴و۷۶۷-۱۷,waived,2026-07-29T08:52:01.532586+00:00,2026-07-29T10:13:24.933229+00:00,81,59166,waived,entry,exit,,d72a97f4-cef1-41d1-a713-6fab520f740f
۷۲ه۴۳۸-۱۷,waived,2026-07-29T08:49:34.560428+00:00,2026-07-29T08:54:22.302270+00:00,4,0,waived,entry,exit,,9a7185bd-8838-4fb8-90de-50bd70a0850c
۵۶ب۵۱۸-۱۷,waived,2026-07-29T08:49:08.251932+00:00,2026-07-29T13:53:28.655637+00:00,304,245000,waived,entry,exit,,9241f77a-71b8-4b94-ac7a-59841ab427bf
۴۴ل۸۸۶-۱۷,waived,2026-07-29T08:47:19.335365+00:00,2026-07-29T12:25:43.301980+00:00,218,173333,waived,entry,exit,,ea258d89-2a09-4b50-a055-225f06fd13ab
۴۲د۷۲۱-۱۷,waived,2026-07-29T08:46:57.178030+00:00,2026-07-29T19:06:06.203728+00:00,619,0,waived,entry,,,90977152-c9b8-45b3-8e4f-df0bf2dc4310
۱۲ق۵۵۶-۳۷,waived,2026-07-29T08:45:38.808615+00:00,2026-07-29T08:53:40.159282+00:00,8,0,waived,entry,exit,,f52e5537-118a-45e4-8317-df1a7c4c02c6
۹۴د۴۸۱-۹۷,waived,2026-07-29T08:42:28.935139+00:00,2026-07-29T19:06:06.203728+00:00,623,0,waived,entry,,,5a90b73e-cef7-4cbe-a6bf-ecaadff3ff41
۸۳م۷۲۴-۲۰,waived,2026-07-29T08:41:22.611898+00:00,2026-07-29T12:04:17.740324+00:00,202,160000,waived,entry,exit,,d4f35f9e-808f-44ae-bffb-7fd849ffa8d1
۸۲م۷۷۴-۲۰,waived,2026-07-29T08:41:20.348517+00:00,2026-07-29T19:06:06.203728+00:00,624,0,waived,entry,,,16618e09-be60-4682-bf09-739047b00660
۷۲س۸۶۳-۱۷,waived,2026-07-29T08:41:04.972797+00:00,2026-07-29T09:40:41.341877+00:00,59,40833,waived,entry,exit,,0f6fd39c-ea9f-4835-9bb7-1336ce20b7ca
۶۸ه۱۳۱-۳۵,waived,2026-07-29T08:40:31.363844+00:00,2026-07-29T09:51:30.068516+00:00,70,50000,waived,entry,exit,,08ddccc8-f720-482e-a3ac-a632e5d3807f
۳۵ه۹۱۸-۱۷,waived,2026-07-29T08:40:15.687741+00:00,2026-07-29T09:01:02.840923+00:00,20,8333,waived,entry,exit,,867aaecc-1b48-4fb1-9a8c-e064aaa9da08
۲۶ب۵۶۳-۲۷,waived,2026-07-29T08:39:02.541616+00:00,2026-07-29T19:06:06.203728+00:00,627,0,waived,entry,,,2f5f7976-fc9a-460a-9ed5-7c550bbf8652
۴۸ط۲۱۵-۱۷,waived,2026-07-29T08:36:56.253400+00:00,2026-07-29T10:09:47.186187+00:00,92,68333,waived,entry,exit,,8a42ee50-0ba6-4bd5-bfa3-1acf819e8881
۸۸ج۳۷۵-۱۷,waived,2026-07-29T08:35:14.408423+00:00,2026-07-29T12:58:21.294362+00:00,263,210833,waived,entry,exit,,0745dcb9-3cc6-4192-8ff8-63da1b4cbf78
۵۳س۲۸۶-۱۷,waived,2026-07-29T08:34:14.683962+00:00,2026-07-29T19:06:06.203728+00:00,631,0,waived,entry,,,b79c374f-634a-497a-bc7c-115d63e1464e
۱۷م۱۷۷-۱۷,waived,2026-07-29T08:33:46.243434+00:00,2026-07-29T09:37:08.295926+00:00,63,44166,waived,entry,exit,,46ad48d8-8172-4646-bb99-8ef8dee29e63
۷۲ب۵۹۳-۱۷,waived,2026-07-29T08:33:39.390258+00:00,2026-07-29T19:06:06.203728+00:00,632,0,waived,entry,,,c3ee85a2-6029-425d-bead-904ef81ac008
۳۲ص۲۲۵-۱۷,waived,2026-07-29T08:33:28.499782+00:00,2026-07-29T19:06:06.203728+00:00,632,0,waived,entry,,,775081d7-40b0-46fb-856c-1fe72e60a4d1
۵۱ی۸۷۵-۱۷,waived,2026-07-29T08:32:51.067276+00:00,2026-07-29T09:09:37.511930+00:00,36,21666,waived,entry,exit,,7de043df-e7bf-4e31-b347-2ca20d46814e
۱۵ج۲۷۹-۱۷,waived,2026-07-29T08:30:45.630707+00:00,2026-07-29T08:40:53.666663+00:00,10,0,waived,entry,exit,,fa88f7e8-a757-4c93-834e-a0b49ba46dce
۳۲ج۸۵۹-۱۷,waived,2026-07-29T08:29:47.880663+00:00,2026-07-29T19:06:06.203728+00:00,636,0,waived,entry,,,e6e58333-394b-41d4-ad02-2dbc31cea875
۵۸ه۹۴۳-۱۷,waived,2026-07-29T08:29:34.681815+00:00,2026-07-29T12:39:27.826030+00:00,249,199166,waived,entry,exit,,d8f37a8e-4ac7-4cf9-a076-b1a82abc007e
۷۹ل۶۸۴-۲۷,waived,2026-07-29T08:28:53.006317+00:00,2026-07-29T08:41:49.637582+00:00,12,1666,waived,entry,exit,,10ef819e-563d-4491-8c05-095218ea4bb6
۳۶و۲۵۵-۲۷,waived,2026-07-29T08:27:16.044202+00:00,2026-07-29T09:24:39.063169+00:00,57,39166,waived,entry,exit,,9fcbd4a0-50f7-4fcf-a237-6e694ac44ba9
۹۶ن۲۷۳-۱۷,waived,2026-07-29T08:26:42.878385+00:00,2026-07-29T09:07:01.624256+00:00,40,25000,waived,entry,exit,,fe749547-fa2b-4d6d-8f44-68dddec6ec65
۴۳ص۴۱۹-۱۷,waived,2026-07-29T08:24:11.522171+00:00,2026-07-29T08:55:27.236789+00:00,31,17500,waived,entry,exit,,edeb840b-d4df-4700-ac3e-10bac4508981
۱۴ط۳۲۷-۱۷,waived,2026-07-29T08:24:06.647358+00:00,2026-07-29T10:34:05.904648+00:00,129,99166,waived,entry,exit,,998b94a0-5ea1-40e7-84b9-37c4b7c33cb9
۱۹۶۸۹-۴۴,waived,2026-07-29T08:24:04.316062+00:00,2026-07-29T09:08:48.073954+00:00,44,28333,waived,entry,exit,,8fdfab76-eadb-45ac-8ab8-43e5301acf8f
۵۸ط۶۲۴-۱۷,waived,2026-07-29T08:23:33.478237+00:00,2026-07-29T19:06:06.203728+00:00,642,0,waived,entry,,,42bbc86a-578f-4d1c-b5d3-0a78692c1e8e
۲۸ط۱۷۷-۱۷,waived,2026-07-29T08:23:13.912815+00:00,2026-07-29T19:06:06.203728+00:00,642,0,waived,entry,,,80c6c690-4f4b-4922-acba-569dab142548
۶۶م۴۴۲-۱۷,waived,2026-07-29T08:23:05.015443+00:00,2026-07-29T09:11:29.646270+00:00,48,31666,waived,entry,exit,,dd47c516-9a00-488f-90c7-d659f3857d3b
۹۷د۷۵۹-۲۷,waived,2026-07-29T08:19:23.702601+00:00,2026-07-29T19:06:06.203728+00:00,646,0,waived,entry,,,f14f8e9d-426c-405c-8eb4-0ff9a6868666
۸۸ب۹۹۴-۱۷,waived,2026-07-29T08:18:14.521612+00:00,2026-07-29T08:35:25.556361+00:00,17,5833,waived,entry,exit,,8d1cd45f-a59a-4136-9e9c-8421a1db988d
۲۹ه۸۶۱-۱۷,waived,2026-07-29T08:17:44.843036+00:00,2026-07-29T09:00:52.921114+00:00,43,27500,waived,entry,exit,,5e339fa2-3d89-4b03-9dfb-a8a8a57395e5
۷۲و۴۸۳-۱۷,waived,2026-07-29T08:13:29.485927+00:00,2026-07-29T19:06:06.203728+00:00,652,0,waived,entry,,,a8e30091-94b2-4b2e-b3ba-faaf4c42a4b7
۵۸م۷۵۳-۱۷,waived,2026-07-29T08:12:06.640866+00:00,2026-07-29T19:06:06.203728+00:00,653,0,waived,entry,,,159a3abc-80db-49b8-b64e-be50678b2f6c
۴۹س۶۲۳-۱۷,waived,2026-07-29T08:12:02.139672+00:00,2026-07-29T19:06:06.203728+00:00,654,0,waived,entry,,,19de64f0-0eb4-45bf-a394-bb2c3fdb882f
۴۵ن۳۴۱-۱۷,waived,2026-07-29T08:11:39.732796+00:00,2026-07-29T08:59:34.180706+00:00,47,30833,waived,entry,exit,,af1d955b-4361-4a9c-b11e-119020039bcb
۸۸ج۳۴۳-۱۷,waived,2026-07-29T08:06:17.192449+00:00,2026-07-29T19:06:06.203728+00:00,659,0,waived,entry,,,66d565b1-650c-4726-99cc-10b54649e182
۸۹م۳۷۸-۱۷,waived,2026-07-29T08:03:42.790221+00:00,2026-07-29T10:47:00.766680+00:00,163,127500,waived,entry,exit,,a7caab3f-eed0-4225-a5c5-fa24cb4977df
۳۷ل۹۲۴-۱۷,waived,2026-07-29T08:03:13.517501+00:00,2026-07-29T09:01:12.021425+00:00,57,39166,waived,entry,exit,,a5d1bf60-09ca-413e-9bad-91da83ae403a
۷۸ط۳۷۷-۳۷,waived,2026-07-29T08:01:28.258906+00:00,2026-07-29T08:32:19.556606+00:00,30,16666,waived,entry,exit,,9f7f34f0-6415-4042-99dd-9f58247a3b5e
۴۹م۴۶۲-۲۷,waived,2026-07-29T08:01:08.125557+00:00,2026-07-29T09:04:20.361254+00:00,63,44166,waived,entry,exit,,7ea86510-54e0-48f7-b1a3-c4954b05e8ae
۶۵ط۵۲۳-۳۷,waived,2026-07-29T08:00:05.346385+00:00,2026-07-29T19:06:06.203728+00:00,666,0,waived,entry,,,c50fc9d5-3be9-4355-8522-a9d029b35080
۵۳ی۸۴۹-۱۷,waived,2026-07-29T07:59:56.396458+00:00,2026-07-29T08:38:06.765696+00:00,38,23333,waived,entry,exit,,5bb8c61a-f5ce-4105-84c1-ea2b2ea9fce5
۲۴ه۶۴۸-۱۷,waived,2026-07-29T07:59:29.650494+00:00,2026-07-29T10:00:47.850703+00:00,121,92500,waived,entry,exit,,a75b484c-60d3-44c3-a131-aaf5619e435b
۶۳ی۲۲۵-۱۷,waived,2026-07-29T07:57:18.671058+00:00,2026-07-29T19:06:06.203728+00:00,668,0,waived,entry,,,7412afeb-81ef-488a-89a8-3de7f9a95ed5
۱۸و۵۵۱-۱۷,waived,2026-07-29T07:57:07.384601+00:00,2026-07-29T09:10:53.731917+00:00,73,52500,waived,entry,exit,,edb64d93-c47c-4721-a645-bc69c2e3bbf7
۲۵ی۹۲۶-۱۷,waived,2026-07-29T07:56:58.399622+00:00,2026-07-29T19:06:06.203728+00:00,669,0,waived,entry,,,7a567ef0-5d30-4443-b250-f315cb6c0b70
۷۵ق۲۶۸-۱۷,waived,2026-07-29T07:56:06.847502+00:00,2026-07-29T10:01:58.386414+00:00,125,95833,waived,entry,exit,,a333699e-2c1e-4b14-b163-db4b48d6f8d2
۷۶ط۹۳۹-۱۷,waived,2026-07-29T07:53:27.753097+00:00,2026-07-29T19:06:06.203728+00:00,672,0,waived,entry,,,6f74b142-a3ca-4e28-81f5-14efa7f5ac30
۷۲ب۵۹۲-۱۷,waived,2026-07-29T07:52:02.598108+00:00,2026-07-29T19:06:06.203728+00:00,674,0,waived,entry,,,0f033dbe-8db3-4694-9951-9367ef76221c
۳۶ب۹۸۲-۱۷,waived,2026-07-29T07:46:19.922814+00:00,2026-07-29T19:06:06.203728+00:00,679,0,waived,entry,,,007fccdf-652c-48df-90b2-9b745a53a5a7
۸۲م۳۳۴-۱۷,waived,2026-07-29T07:44:25.658655+00:00,2026-07-29T14:19:22.090592+00:00,394,320000,waived,entry,exit,,60a689f1-4641-4667-9457-55c861c60dd4
۴۲۴۳۱-۱۷,waived,2026-07-29T07:43:23.043726+00:00,2026-07-29T19:06:06.203728+00:00,682,0,waived,entry,,,db0df9ac-6556-419e-8e27-808f8490b667
۶۱ه۴۷۴-۱۷,waived,2026-07-29T07:43:20.815172+00:00,2026-07-29T10:35:18.702145+00:00,171,134166,waived,entry,exit,,aee5f66c-dcfb-4633-a85c-f272460ffdb0
۴۳م۹۴۴-۱۷,waived,2026-07-29T07:42:45.010766+00:00,2026-07-29T19:06:06.203728+00:00,683,0,waived,entry,,,074c34ee-008b-46f4-bbb2-f28139601972
۸۷ی۸۴۵-۱۲,waived,2026-07-29T07:42:42.927341+00:00,2026-07-29T19:06:06.203728+00:00,683,0,waived,entry,,,e7c80fe9-ddd1-4d51-80e7-eea053aa1695
۴۳م۹۴۴-۱۷,waived,2026-07-29T07:40:39.146097+00:00,2026-07-29T19:06:06.203728+00:00,685,0,waived,entry,,,0baa716b-9c88-400a-b786-ec67c84dbd85
۴۱ج۷۴۳-۱۷,waived,2026-07-29T07:40:25.700121+00:00,2026-07-29T08:03:48.441983+00:00,23,10833,waived,entry,exit,,a08da886-50f3-4fd5-836a-482e3ee724d9
۱۳۵۷۳-۴۴,waived,2026-07-29T07:39:27.747618+00:00,2026-07-29T19:06:06.203728+00:00,686,0,waived,entry,,,c089b9e3-e659-4ef1-bb2f-e5bbcd5297d7
۹۶ن۹۴۴-۱۷,waived,2026-07-29T07:37:59.836546+00:00,2026-07-29T08:43:30.443556+00:00,65,45833,waived,entry,exit,,95c7731b-156a-4353-82ae-51a15055d7b9
۹۹ط۶۷۳-۳۷,waived,2026-07-29T07:37:37.453284+00:00,2026-07-29T10:32:49.744598+00:00,175,137500,waived,entry,exit,,973122ed-9159-446f-94bf-565e07e7e33f
۹۴د۷۱۷-۱۷,waived,2026-07-29T07:37:26.208879+00:00,2026-07-29T19:06:06.203728+00:00,688,0,waived,entry,,,c0aa1e29-9e5a-4966-a326-1b08b4eaa7a6
۷۳ج۳۷۴-۱۷,waived,2026-07-29T07:36:52.625835+00:00,2026-07-29T19:06:06.203728+00:00,689,0,waived,entry,,,e262be4a-7cd3-4c75-a273-196248ea4864
۷۷س۹۱۶-۱۷,waived,2026-07-29T07:36:01.184102+00:00,2026-07-29T19:06:06.203728+00:00,690,0,waived,entry,,,b76955b2-a5e4-4d84-bec6-ba5a9fbd2c8e
۸۹ط۱۹۹-۱۷,waived,2026-07-29T07:35:41.216822+00:00,2026-07-29T09:40:32.040323+00:00,124,95000,waived,entry,exit,,8ef7122d-830e-4a3a-817b-1b6222dcc53d
۲۸د۱۳۶-۱۷,waived,2026-07-29T07:32:33.083547+00:00,2026-07-29T19:06:06.203728+00:00,693,0,waived,entry,,,5eb59587-8671-4d5a-aa16-cb96449f4d8c
۲۸و۵۷۳-۱۵,waived,2026-07-29T07:31:52.287098+00:00,2026-07-29T11:03:38.345544+00:00,211,167500,waived,entry,exit,,2972e836-354b-481c-aef9-88364082d903
۲۸و۷۳۱-۵۱,waived,2026-07-29T07:31:50.009906+00:00,2026-07-29T19:06:06.203728+00:00,694,0,waived,entry,,,ff1a84c7-ffb7-4114-a04d-39e731a8f573
۴۹م۴۶۲-۲۷,waived,2026-07-29T07:30:09.436852+00:00,2026-07-29T19:06:06.203728+00:00,695,0,waived,entry,,,d168ecff-9a6e-484c-9d4a-5b26ccedd6db
۱۳ق۳۱۷-۳۷,waived,2026-07-29T07:30:04.924594+00:00,2026-07-29T19:06:06.203728+00:00,696,0,waived,entry,,,69111e54-1b4f-49b3-be61-4c53a587d556
۸۵ب۶۴۸-۱۷,waived,2026-07-29T07:29:38.221503+00:00,2026-07-29T08:27:05.947206+00:00,57,39166,waived,entry,exit,,bebac057-1596-4dc5-8ddd-f0cf0c5f9395
۷۴ی۷۳۳-۱۷,waived,2026-07-29T07:29:24.639619+00:00,2026-07-29T08:32:53.294035+00:00,63,44166,waived,entry,exit,,be9fd43c-a497-4899-a891-580f1fe4e7aa
۱۳ه۱۷۶-۱۷,waived,2026-07-29T07:29:07.070340+00:00,2026-07-29T19:06:06.203728+00:00,696,0,waived,entry,,,728839b2-f4d4-42de-84d4-9d7602268cf2
۲۳ق۳۴۱-۳۷,waived,2026-07-29T07:28:37.935070+00:00,2026-07-29T08:43:40.165136+00:00,75,54166,waived,entry,exit,,725a8400-6f51-43c9-8867-5d6525ea42cc
۴۹ل۶۷۵-۱۷,waived,2026-07-29T07:27:46.664716+00:00,2026-07-29T19:06:06.203728+00:00,698,0,waived,entry,,,57be4d64-c52f-43a1-9ab5-5d89e210fbb5
۹۸ل۹۳۵-۱۷,waived,2026-07-29T07:26:36.677527+00:00,2026-07-29T08:55:45.203300+00:00,89,65833,waived,entry,exit,,92ddaec3-9122-44d7-b4b0-dbf37e6cdd1e
۸۶ل۹۷۸-۱۷,waived,2026-07-29T07:22:19.098089+00:00,2026-07-29T08:15:08.569779+00:00,52,35000,waived,entry,exit,,61b9c4e9-484c-4c21-9cce-89a80cb49002
۶۲م۸۳۱-۱۷,waived,2026-07-29T07:21:36.567846+00:00,2026-07-29T19:06:06.203728+00:00,704,0,waived,entry,,,67e9d097-5cf3-4b0b-93e0-559930051266
۹۷ی۲۷۲-۱۷,waived,2026-07-29T07:20:43.050097+00:00,2026-07-29T10:50:31.500339+00:00,209,165833,waived,entry,exit,,35594de4-4fd1-4604-a3c1-72e9e8a7db18
۱۸ب۱۵۴-۱۷,waived,2026-07-29T07:19:26.631548+00:00,2026-07-29T08:29:11.394675+00:00,69,49166,waived,entry,exit,,0d02c3d9-9b9d-4074-85f0-1a93762e312c
۱۵ب۹۱۸-۹۷,waived,2026-07-29T07:18:39.577660+00:00,2026-07-29T19:06:06.203728+00:00,707,0,waived,entry,,,961e3300-ca9a-4af1-8658-457412299b41
۹۵د۸۸۵-۱۷,waived,2026-07-29T07:17:41.346957+00:00,2026-07-29T09:10:24.395099+00:00,112,85000,waived,entry,exit,,9edc9d98-c01e-4f24-814c-0a59ef669395
۸۱ه۱۳۵-۱۷,waived,2026-07-29T07:17:23.374162+00:00,2026-07-29T08:56:57.847290+00:00,99,74166,waived,entry,exit,,609b5011-f17b-45d5-8122-7cbd9091d955
۷۷ق۵۴۱-۷۴,waived,2026-07-29T07:17:10.007023+00:00,2026-07-29T19:06:06.203728+00:00,708,0,waived,entry,,,707583c2-e4d6-41db-8888-c80b6d32fa53
۸۷ق۵۴۱-۱۷,waived,2026-07-29T07:16:58.765172+00:00,2026-07-29T19:06:06.203728+00:00,709,0,waived,entry,,,5f560a0f-d415-47bf-ac55-6b872d419d40
۴۱م۹۴۳-۱۷,waived,2026-07-29T07:16:11.715145+00:00,2026-07-29T19:06:06.203728+00:00,709,0,waived,entry,,,de8d3ed8-9a4b-4ea8-8e6d-13a95efd3eb8
۲۲ن۹۴۲-۱۵,waived,2026-07-29T07:15:53.808006+00:00,2026-07-29T07:59:21.634835+00:00,43,27500,waived,entry,exit,,2892ddb8-ce08-4ed1-a59a-bb03f48e62e9
۳۳س۶۸۹-۱۷,waived,2026-07-29T07:15:38.116535+00:00,2026-07-29T14:26:59.788007+00:00,431,350833,waived,entry,exit,,4687d8f1-a480-4c9c-a657-09e7fe60ae48
۲۵ط۶۸۷-۱۷,waived,2026-07-29T07:14:48.832728+00:00,2026-07-29T08:53:34.147630+00:00,98,73333,waived,entry,exit,,b493bed2-3a95-40eb-ac6c-663168be1db7
۷۷ن۳۳۴-۱۷,waived,2026-07-29T07:14:22.271724+00:00,2026-07-29T08:35:21.499857+00:00,80,58333,waived,entry,exit,,08a5f445-15d8-4d80-9e6b-ecfeae994ef7
۴۴س۳۶۳-۱۷,waived,2026-07-29T07:13:55.254949+00:00,2026-07-29T19:06:06.203728+00:00,712,0,waived,entry,,,37c788fe-a884-4b00-84f6-d8da5e9cca0b
۳۴و۹۶۲-۱۷,waived,2026-07-29T07:13:21.953337+00:00,2026-07-29T08:25:10.590895+00:00,71,50833,waived,entry,exit,,562d8d7b-3099-4bbf-a5ab-b6c901e4fdaa
۵۲ه۹۸۳-۱۷,waived,2026-07-29T07:13:10.742781+00:00,2026-07-29T07:44:07.228639+00:00,30,16666,waived,entry,exit,,ec96c49b-5864-4e9d-85b3-b8ada5c4b565
۲۴ه۵۹۶-۱۷,waived,2026-07-29T07:11:47.912019+00:00,2026-07-29T08:34:21.569092+00:00,82,60000,waived,entry,exit,,14d736fc-d69a-43f4-bbd7-040eecd1eb8b
۳۵ق۴۱۳-۸۷,waived,2026-07-29T07:11:27.752522+00:00,2026-07-29T09:05:32.085155+00:00,114,86666,waived,entry,exit,,c9c4a745-185b-4e66-b2dd-df21d13017b8
۴۳د۱۸۴-۳۷,waived,2026-07-29T07:05:42.924359+00:00,2026-07-29T08:18:26.842417+00:00,72,51666,waived,entry,exit,,a7ff0b18-694f-44da-b31a-2ef82cb32623
۴۹س۶۲۳-۱۷,waived,2026-07-29T07:05:09.868378+00:00,2026-07-29T19:06:06.203728+00:00,720,0,waived,entry,,,cb8272e1-f023-4d91-91be-edf654650e56
۳۹ن۳۲۳-۱۷,waived,2026-07-29T07:03:44.684921+00:00,2026-07-29T19:06:06.203728+00:00,722,0,waived,entry,,,34e8e59e-f98f-4ca0-b248-1f2b096b36f5
۵۴ق۷۹۳-۱۷,waived,2026-07-29T07:02:39.755318+00:00,2026-07-29T10:00:32.141900+00:00,177,139166,waived,entry,exit,,89a3c2ab-29d9-4a92-93b3-af2de362eddb
۷۳ی۴۵۷-۱۷,waived,2026-07-29T07:02:24.163752+00:00,2026-07-29T19:06:06.203728+00:00,723,0,waived,entry,,,ef30910a-33a0-46c8-aa5c-d0fdfdba4a55
۸۸ق۳۴۳-۱۷,waived,2026-07-29T07:02:08.558715+00:00,2026-07-29T19:06:06.203728+00:00,723,0,waived,entry,,,8a9d373a-982a-45b9-ba12-cf9d5f078a80
۸۸ج۳۴۳-۱۷,waived,2026-07-29T07:02:04.095425+00:00,2026-07-29T07:55:10.728966+00:00,53,35833,waived,entry,exit,,bd35b596-435c-48b6-942a-166743f88fd3
۸۴ج۷۲۴-۱۷,waived,2026-07-29T07:01:01.619552+00:00,2026-07-29T08:12:25.615900+00:00,71,50833,waived,entry,exit,,30149ac2-425d-46df-8171-1983a613c4e7
۹۴ل۵۱۵-۲۷,waived,2026-07-29T07:00:45.976436+00:00,2026-07-29T08:13:18.836280+00:00,72,51666,waived,entry,exit,,088caa7c-bdef-40ab-862d-3f2264a69706
۹۸ی۸۳۴-۱۷,waived,2026-07-29T06:59:33.994017+00:00,2026-07-29T09:23:16.029590+00:00,143,110833,waived,entry,exit,,2889734d-ac5b-4d55-af54-cc09ca6583d4
۶۵م۳۱۵-۱۷,waived,2026-07-29T06:58:08.861519+00:00,2026-07-29T08:09:55.539786+00:00,71,50833,waived,entry,exit,,55a623db-3a98-4c7e-ae00-7b0fc552648d
۵۷ه۶۱۱-۱۷,waived,2026-07-29T06:53:36.136771+00:00,2026-07-29T19:06:06.203728+00:00,732,0,waived,entry,,,77a1a0d3-4eb4-4fdc-b742-dab510c82348
۸۴س۶۲۹-۱۷,waived,2026-07-29T06:53:07.143877+00:00,2026-07-29T08:27:48.576471+00:00,94,70000,waived,entry,exit,,0153516c-13d0-4626-8ffa-d8c21204f009
۵۷ه۹۳۸-۱۷,waived,2026-07-29T06:52:13.528310+00:00,2026-07-29T09:31:13.896912+00:00,159,124166,waived,entry,exit,,225061ed-eaf4-4e59-a52a-0b573f809dd6
۱۲ن۷۸۱-۱۷,waived,2026-07-29T06:51:46.278080+00:00,2026-07-29T08:10:44.801601+00:00,78,56666,waived,entry,exit,,d5bd7073-ee1b-470c-ba93-0c2f8ef84297
۱۲ق۷۸۱-۱۷,waived,2026-07-29T06:51:43.982614+00:00,2026-07-29T19:06:06.203728+00:00,734,0,waived,entry,,,d07ea22a-4839-451f-9040-15755336ae40
۹۹د۲۱۵-۱۷,waived,2026-07-29T06:50:00.954201+00:00,2026-07-29T06:57:18.191111+00:00,7,0,waived,entry,exit,,01cb6883-78bc-48a1-bbb0-fc455abd92a4
۳۸و۶۱۸-۱۷,waived,2026-07-29T06:49:23.027038+00:00,2026-07-29T19:06:06.203728+00:00,736,0,waived,entry,,,811df1b9-831f-429c-8b05-f6660b4f9c87
۴۲د۷۲۱-۱۷,waived,2026-07-29T06:47:19.913339+00:00,2026-07-29T19:06:06.203728+00:00,738,0,waived,entry,,,7da86d05-9558-4394-a94a-65f0fd44dac4
۹۷و۲۵۱-۱۷,waived,2026-07-29T06:47:04.133931+00:00,2026-07-29T06:59:48.243918+00:00,12,1666,waived,entry,exit,,46473f1d-54b6-401b-bde5-e90267356a87
۴۱ق۱۹۸-۱۷,waived,2026-07-29T06:46:26.328069+00:00,2026-07-29T07:43:38.112397+00:00,57,39166,waived,entry,exit,,aa61651f-c270-4810-86b9-6eeb79b3c7b3
۹۲ط۸۹۳-۱۷,waived,2026-07-29T06:45:59.449203+00:00,2026-07-29T07:14:21.855785+00:00,28,15000,waived,entry,exit,,91f6f153-f5e8-4f49-8511-7aa8af81efb8
۲۳ق۳۴۱-۳۷,waived,2026-07-29T06:40:34.927364+00:00,2026-07-29T19:06:06.203728+00:00,745,0,waived,entry,,,f5857b1e-ff91-4d18-96dc-3df658be22be
۹۲ی۶۳۱-۱۷,waived,2026-07-29T06:40:12.707740+00:00,2026-07-29T10:12:53.574542+00:00,212,168333,waived,entry,exit,,2eec8e55-fa5d-4fa9-baf7-be2143a07347
۲۷ه۳۱۴-۱۷,waived,2026-07-29T06:39:45.934153+00:00,2026-07-29T08:04:30.730126+00:00,84,61666,waived,entry,exit,,9bfd709b-71bd-40aa-9ab6-4735519084b4
۴۷و۱۸۳-۱۷,waived,2026-07-29T06:37:31.545751+00:00,2026-07-29T08:56:53.077810+00:00,139,107500,waived,entry,exit,,f8c5eed1-a3fb-456b-a045-3966ffef4278
۵۳د۴۱۵-۱۷,waived,2026-07-29T06:37:13.622533+00:00,2026-07-29T08:17:48.759597+00:00,100,75000,waived,entry,exit,,0e07a1bd-bdf1-4ea7-9451-0d001653cc55
۳۱ط۱۵۴-۲۷,waived,2026-07-29T06:36:49.010647+00:00,2026-07-29T06:39:15.683071+00:00,2,0,waived,entry,exit,,8cbe9f10-f6ff-4557-8766-5e8bf00111eb
۳۴د۱۸۹-۱۷,waived,2026-07-29T06:35:35.050599+00:00,2026-07-29T19:06:06.203728+00:00,750,0,waived,entry,,,3fef6b1f-3b20-466b-979c-6c37a9706b76
۴۷ب۱۶۲-۲۷,waived,2026-07-29T06:35:05.934034+00:00,2026-07-29T19:06:06.203728+00:00,751,0,waived,entry,,,3205261d-59c7-4dd6-9505-14d7ce34f153
۳۶ن۸۲۲-۱۷,waived,2026-07-29T06:34:21.142610+00:00,2026-07-29T06:53:22.498218+00:00,19,7500,waived,entry,exit,,88e5c4b0-88e9-4cac-97bd-3531bb893de2
۳۷ص۱۲۸-۱۷,waived,2026-07-29T06:33:35.764573+00:00,2026-07-29T19:06:06.203728+00:00,752,0,waived,entry,,,ab48cf16-96bb-4061-bde4-e2c49b27db57
۳۳س۶۸۹-۱۷,waived,2026-07-29T06:32:28.562632+00:00,2026-07-29T19:06:06.203728+00:00,753,0,waived,entry,,,0a4679ec-dc90-4fcb-abbc-ea2a3a0fade5
۶۲م۲۵۲-۳۷,waived,2026-07-29T06:30:34.336883+00:00,2026-07-29T08:32:28.978485+00:00,121,92500,waived,entry,exit,,1179a32a-a55f-4200-b5c3-11b68d549826
۵۷د۳۸۳-۱۷,waived,2026-07-29T06:29:15.935374+00:00,2026-07-29T19:06:06.203728+00:00,756,0,waived,entry,,,1d2aa964-7b77-446a-bdbb-dead2bf33525
۳۱ی۳۳۱-۱۷,waived,2026-07-29T06:27:03.827365+00:00,2026-07-29T07:09:59.220480+00:00,42,26666,waived,entry,exit,,d49e417e-acc4-45dd-987e-680089e6e771
۵۸د۴۹۵-۱۷,waived,2026-07-29T06:26:39.117432+00:00,2026-07-29T10:40:00.112172+00:00,253,202500,waived,entry,exit,,1432f8ce-ed3a-4daf-905c-39c46c6bd028
۱۵ط۸۳۱-۷۶,waived,2026-07-29T06:25:23.005920+00:00,2026-07-29T09:56:09.516126+00:00,210,166666,waived,entry,exit,,3f66a8ac-b4a9-4dad-9dee-db889e85b92f
